"spp","0","1","2","4","5","6","7","8","9","10","13","14","15","16","17","18","19","20","21","22","24","25","26","27","28","29","30","31","32","34","35","36","37","38","39","40","42","43","44","45","46","47","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63"
"Anas_querquedula",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1","1",NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"Anas_rhynchotis","1","1",NA,"1","1","1","1","1",NA,"1","1",NA,"1","1","1",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",NA,"1","1",NA,"1","1",NA,"1"
"Anas_superciliosa","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anhinga_melanogaster","1","1",NA,NA,"1","1","1",NA,NA,"1","1","1",NA,NA,"1",NA,"1",NA,"1","1","1",NA,"1","1","1","1","1","1","1",NA,"1",NA,NA,"1","1","1","1",NA,"1","1","1",NA,"1","1","1",NA,"1","1","1","1","1","1",NA,"1","1","1",NA
"Anhinga_novaehollandiae","1","1",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anous_minutus",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1","1",NA,NA,"1",NA
"Anous_stolidus",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1","1",NA,"1","1","1",NA,NA,"1",NA,NA,"1","1",NA,NA,"1","1","1",NA,NA,"1",NA
"Anous_tenuirostris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anser_anser",NA,NA,NA,NA,"1","1",NA,"1",NA,"1","1",NA,NA,"1",NA,NA,NA,"1","1","1","1",NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,"1","1",NA,NA
"Anseranas_semipalmata","1",NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1",NA,"1","1","1","1","1",NA,"1",NA,"1",NA,"1","1","1",NA,NA,"1",NA,NA,"1","1","1",NA,NA,"1","1",NA,NA,NA,NA,"1","1",NA,NA,"1","1","1","1","1","1","1",NA
"Anthochaera_carunculata","1","1","1","1","1","1",NA,NA,NA,"1","1",NA,"1",NA,"1","1",NA,"1","1","1","1","1","1","1",NA,"1","1","1","1",NA,"1","1",NA,"1",NA,"1",NA,"1","1","1","1",NA,"1","1","1","1","1","1",NA,NA,"1","1",NA,"1",NA,NA,"1"
"Anthochaera_chrysoptera","1","1",NA,NA,"1","1",NA,"1",NA,"1","1",NA,"1",NA,"1",NA,"1","1","1","1","1","1","1",NA,NA,NA,"1","1","1","1","1","1","1",NA,NA,"1",NA,"1",NA,"1",NA,"1",NA,"1",NA,"1","1",NA,NA,NA,"1","1",NA,"1",NA,NA,"1"
"Anthochaera_lunulata",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anthochaera_paradoxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anthochaera_phrygia","1",NA,NA,NA,"1","1",NA,"1",NA,"1","1",NA,"1",NA,"1",NA,NA,NA,"1","1","1",NA,"1",NA,NA,NA,"1","1","1",NA,"1","1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,"1",NA,NA,NA
"Anthus_novaeseelandiae","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
